id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
106433,UCSB,IZC,,PreservedSpecimen,c0b93259-d75f-4a88-9c41-993431c1feb3,UCSB-IZC00011326,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-19,2018,5,19,139,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-05 13:53:21",,1,urn:uuid:c0b93259-d75f-4a88-9c41-993431c1feb3,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106433
106434,UCSB,IZC,,PreservedSpecimen,ef1b3867-9608-418b-8fb3-f476eaff8a00,UCSB-IZC00011391,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-19,2018,5,19,139,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-05 13:53:42",,1,urn:uuid:ef1b3867-9608-418b-8fb3-f476eaff8a00,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106434
106435,UCSB,IZC,,PreservedSpecimen,ceb26360-bab3-44d1-ac92-2566835a1db9,UCSB-IZC00011327,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-19,2018,5,19,139,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-05 13:54:02",,1,urn:uuid:ceb26360-bab3-44d1-ac92-2566835a1db9,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106435
106436,UCSB,IZC,,PreservedSpecimen,dfd4b1d9-9901-441d-970e-b7aa84642d8e,UCSB-IZC00011354,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-04-10,2018,4,10,100,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-05 13:55:33",,1,urn:uuid:dfd4b1d9-9901-441d-970e-b7aa84642d8e,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106436
106437,UCSB,IZC,,PreservedSpecimen,ddf1292c-4aca-4953-b52d-51e90854ff70,UCSB-IZC00011318,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",,,,,,,"P. & S. Russell",,,,2018-05-20,2018,5,20,140,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-05 13:57:29",,1,urn:uuid:ddf1292c-4aca-4953-b52d-51e90854ff70,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106437
106438,UCSB,IZC,,PreservedSpecimen,1d2156b4-91df-4ada-a354-99d9a3ba4791,UCSB-IZC00010706,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-20,2018,5,20,140,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-05 13:58:25",,1,urn:uuid:1d2156b4-91df-4ada-a354-99d9a3ba4791,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106438
106439,UCSB,IZC,,PreservedSpecimen,907e6279-dd07-462c-9d24-93fbd7213c73,UCSB-IZC1321,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-20,2018,5,20,140,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-05 13:58:43",,1,urn:uuid:907e6279-dd07-462c-9d24-93fbd7213c73,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106439
106440,UCSB,IZC,,PreservedSpecimen,2d6e2b47-4413-402c-97ad-84dd957f542b,UCSB-IZC1319,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-20,2018,5,20,140,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-05 13:59:15",,1,urn:uuid:2d6e2b47-4413-402c-97ad-84dd957f542b,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106440
106441,UCSB,IZC,,PreservedSpecimen,93b86174-e002-4949-b77c-a257fbcd249d,UCSB-IZC1314,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-20,2018,5,20,140,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-05 13:59:35",,1,urn:uuid:93b86174-e002-4949-b77c-a257fbcd249d,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106441
106442,UCSB,IZC,,PreservedSpecimen,92950237-a959-4daf-ac4a-3f3b86a4f133,UCSB-IZC00010709,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-22,2018,5,22,142,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-05 14:00:19",,1,urn:uuid:92950237-a959-4daf-ac4a-3f3b86a4f133,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106442
106443,UCSB,IZC,,PreservedSpecimen,47d4a855-c004-4eff-ab26-893f0499c0cf,UCSB-IZC00011367,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-22,2018,5,22,142,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-05 14:00:54",,1,urn:uuid:47d4a855-c004-4eff-ab26-893f0499c0cf,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106443
106444,UCSB,IZC,,PreservedSpecimen,8f14aa67-9fac-42e2-b690-3ef9dc252d93,UCSB-IZC00011079,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-04-10,2018,4,10,100,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 12:25:15",,1,urn:uuid:8f14aa67-9fac-42e2-b690-3ef9dc252d93,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106444
106445,UCSB,IZC,,PreservedSpecimen,baf6c0c1-8f5e-41c2-8264-d28680dbb2d4,UCSB-IZC00011214,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-04-10,2018,4,10,100,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 12:27:40",,1,urn:uuid:baf6c0c1-8f5e-41c2-8264-d28680dbb2d4,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106445
106446,UCSB,IZC,,PreservedSpecimen,a2d2406e-ae25-4a73-8bfa-20727470e177,UCSB-IZC00011201,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-19,2018,5,19,139,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 12:28:51",,1,urn:uuid:a2d2406e-ae25-4a73-8bfa-20727470e177,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106446
106447,UCSB,IZC,,PreservedSpecimen,9a67faac-0429-443a-b8a2-ff2d09d5c033,UCSB-IZC00011211,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-04-09,2018,4,9,99,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 12:30:38",,1,urn:uuid:9a67faac-0429-443a-b8a2-ff2d09d5c033,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106447
106448,UCSB,IZC,,PreservedSpecimen,068e668b-2624-4fbb-b4fa-4efd3043bc05,UCSB-IZC00010728,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-20,2018,5,20,140,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 12:32:33",,1,urn:uuid:068e668b-2624-4fbb-b4fa-4efd3043bc05,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106448
106449,UCSB,IZC,,PreservedSpecimen,5724e0e3-be9f-4fca-b09f-5afcd629445b,UCSB-IZC00011087,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-20,2018,5,20,140,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 12:34:14",,1,urn:uuid:5724e0e3-be9f-4fca-b09f-5afcd629445b,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106449
106450,UCSB,IZC,,PreservedSpecimen,64a6d1bb-0de2-40cc-a043-78622718bd9f,UCSB-IZC00011166,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-04-14,2018,4,14,104,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 12:35:40",,1,urn:uuid:64a6d1bb-0de2-40cc-a043-78622718bd9f,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106450
106451,UCSB,IZC,,PreservedSpecimen,4ff21d50-c957-4638-9111-45e8a295bf55,UCSB-IZC00011186,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-15,2018,5,15,135,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 12:36:59",,1,urn:uuid:4ff21d50-c957-4638-9111-45e8a295bf55,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106451
106452,UCSB,IZC,,PreservedSpecimen,72df4021-4196-4cc2-bc90-d18d1ba69f9c,UCSB-IZC00011190,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-15,2018,5,15,135,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 12:38:19",,1,urn:uuid:72df4021-4196-4cc2-bc90-d18d1ba69f9c,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106452
106453,UCSB,IZC,,PreservedSpecimen,26a8b539-1615-40b8-b378-46a8e4392a94,UCSB-IZC00011074,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-15,2018,5,15,135,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 12:39:25",,1,urn:uuid:26a8b539-1615-40b8-b378-46a8e4392a94,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106453
106454,UCSB,IZC,,PreservedSpecimen,9d732bc7-a794-409a-9d58-efcb2b379277,UCSB-IZC00011220,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-15,2018,5,15,135,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 12:41:35",,1,urn:uuid:9d732bc7-a794-409a-9d58-efcb2b379277,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106454
106455,UCSB,IZC,,PreservedSpecimen,4570fd08-c98f-4bc7-a708-0870eca51dd8,UCSB-IZC00011041,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-15,2018,5,15,135,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 12:42:49",,1,urn:uuid:4570fd08-c98f-4bc7-a708-0870eca51dd8,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106455
106456,UCSB,IZC,,PreservedSpecimen,7bdac6fd-4bbc-4190-9fa9-1d4b146f9544,UCSB-IZC00011072,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-15,2018,5,15,135,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 12:43:38",,1,urn:uuid:7bdac6fd-4bbc-4190-9fa9-1d4b146f9544,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106456
106457,UCSB,IZC,,PreservedSpecimen,7bb51008-692c-45f8-a851-779be5d930e5,UCSB-IZC00011210,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-15,2018,5,15,135,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 12:44:29",,1,urn:uuid:7bb51008-692c-45f8-a851-779be5d930e5,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106457
106458,UCSB,IZC,,PreservedSpecimen,a6296c8a-56b6-4ae4-8fa0-733c1f24d3c7,UCSB-IZC00011096,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-15,2018,5,15,135,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 12:45:10",,1,urn:uuid:a6296c8a-56b6-4ae4-8fa0-733c1f24d3c7,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106458
106459,UCSB,IZC,,PreservedSpecimen,6f351350-e8f6-4ab3-9407-40656a9fa060,UCSB-IZC00011066,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-18,2018,5,18,138,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 12:49:54",,1,urn:uuid:6f351350-e8f6-4ab3-9407-40656a9fa060,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106459
106460,UCSB,IZC,,PreservedSpecimen,9d415304-a563-4b50-a103-99c79bac7270,UCSB-IZC00011170,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-18,2018,5,18,138,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 12:55:47",,1,urn:uuid:9d415304-a563-4b50-a103-99c79bac7270,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106460
106461,UCSB,IZC,,PreservedSpecimen,fcb9a73b-983a-45c8-9f75-e40cd26f7c6c,UCSB-IZC00011195,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-06-04,2018,6,4,155,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 12:58:36",,1,urn:uuid:fcb9a73b-983a-45c8-9f75-e40cd26f7c6c,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106461
106462,UCSB,IZC,,PreservedSpecimen,252880a1-5214-4d19-9609-83085e10cd9f,UCSB-IZC00011196,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-04-10,2018,4,10,100,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 12:59:34",,1,urn:uuid:252880a1-5214-4d19-9609-83085e10cd9f,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106462
106463,UCSB,IZC,,PreservedSpecimen,2316b84e-b13b-4912-9fa6-7a93e292003e,UCSB-IZC00011200,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-24,2018,5,24,144,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 13:00:59",,1,urn:uuid:2316b84e-b13b-4912-9fa6-7a93e292003e,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106463
106464,UCSB,IZC,,PreservedSpecimen,0b39440d-4a27-419f-96de-3f62644d4304,UCSB-IZC00011077,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-24,2018,5,24,144,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 13:02:58",,1,urn:uuid:0b39440d-4a27-419f-96de-3f62644d4304,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106464
106465,UCSB,IZC,,PreservedSpecimen,a28ea825-3561-4490-95c4-eb9fd07babb7,UCSB-IZC00011148,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-05-24,2018,5,24,144,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 13:03:44",,1,urn:uuid:a28ea825-3561-4490-95c4-eb9fd07babb7,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106465
106466,UCSB,IZC,,PreservedSpecimen,114288e5-93f1-4c5d-b19b-8d51fc28afbc,UCSB-IZC00011163,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-04-10,2018,4,10,100,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 13:08:39",,1,urn:uuid:114288e5-93f1-4c5d-b19b-8d51fc28afbc,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106466
106467,UCSB,IZC,,PreservedSpecimen,553ed789-e340-4741-bd5b-369f3a473d0e,UCSB-IZC00011119,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-04-10,2018,4,10,100,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 13:26:07",,1,urn:uuid:553ed789-e340-4741-bd5b-369f3a473d0e,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106467
106468,UCSB,IZC,,PreservedSpecimen,0178c729-469a-4fe1-a1cb-7bfe4cde145e,UCSB-IZC00011105,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-03-17,2018,3,17,76,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 13:35:10",,1,urn:uuid:0178c729-469a-4fe1-a1cb-7bfe4cde145e,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106468
106469,UCSB,IZC,,PreservedSpecimen,aadda342-33f5-4f96-a458-ec08f8d3a17c,UCSB-IZC00011118,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"P. & S. Russell",,,,2018-03-18,2018,3,18,77,,,,,,,,,,,,,,,,,,"UV/MV light",,,"United States",California,"Santa Barbara","Santa Barbara","3770 Foothill Road",,,,34.4638,-119.7436,,,,,,,,,215,,,,,,,,czhu,"2018-07-09 13:36:25",,1,urn:uuid:aadda342-33f5-4f96-a458-ec08f8d3a17c,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=106469
